150
0.001,3,20,15,5,8,adam,0.9,10,no_lr_sched
0.003918194347141745,1,17,14,12,14,adam,0.6334834444556088,5,lr_step_power_scheduler
0.00012966511753760403,2,19,5,20,43,rmsp,0.5028265220878869,5,linear_lr_dec
0.0006305535040199287,1,20,8,6,43,adam,0.8932923543227154,10,lr_step_power_scheduler
0.0022941144328643983,2,5,19,13,30,adam,0.5923575302488596,10,lr_step_power_scheduler
0.0016595613641357258,3,8,11,8,50,adam,0.5831766651472756,15,cosine_annealing
0.004836927180682221,2,11,19,16,26,rmsp,0.7083337040103295,30,lr_step_power_scheduler
0.003123490722120777,2,14,19,14,23,adam,0.566106775625201,5,linear_lr_dec
0.000616258661535373,2,5,8,16,52,rmsp,0.8705203514053397,15,no_lr_sched
0.0050127628110142345,2,6,11,15,45,rmsp,0.6098887171960257,15,linear_lr_dec
0.008778578373294493,3,16,9,9,10,rmsp,0.5443563283247326,10,cosine_annealing_linear
0.004087234239838933,2,17,10,12,9,adam,0.7156314695953658,30,cosine_annealing_linear
0.003642025633089062,2,13,6,20,58,rmsp,0.8119210514582366,5,cosine_annealing
0.007604101251462678,2,15,8,14,62,adam,0.6426856209754053,5,lr_step_power_scheduler
0.004291408295737223,2,15,16,14,8,adam,0.574691085514132,5,cosine_annealing_linear
0.0003268094364055254,2,13,5,14,21,adam,0.7187217001787962,5,no_lr_sched
0.009471175348089882,2,12,20,16,63,rmsp,0.5329683792152162,30,cosine_annealing_linear
0.0030564249316198475,2,17,20,20,39,rmsp,0.7206386383963843,30,cosine_annealing
0.00025439082899058935,2,13,16,16,20,rmsp,0.8663892707560492,30,no_lr_sched
0.009411440957777347,2,16,12,12,24,adam,0.6576850540622923,15,cosine_annealing
0.0014005436113718476,2,11,20,11,52,rmsp,0.5,15,cosine_annealing_linear
0.0005641559482534984,2,12,20,15,59,adam,0.5,30,lr_step_power_scheduler
0.004888798291575687,2,14,18,18,20,adam,0.8555654746004184,15,cosine_annealing_linear
0.007056495231393336,2,18,18,13,29,adam,0.5853871673026568,5,cosine_annealing_linear
0.009128096065957037,2,16,20,13,51,adam,0.5927625345703437,5,cosine_annealing_linear
0.007641278017195248,2,20,11,10,10,adam,0.7691243896330484,15,no_lr_sched
0.0077932744599774105,2,10,19,19,43,rmsp,0.8618395513477299,15,lr_step_power_scheduler
0.01,2,10,18,8,64,rmsp,0.6577592030395293,30,lr_step_power_scheduler
0.0018592101405004206,1,11,15,6,60,rmsp,0.5993284687985935,30,linear_lr_dec
0.0018133828969718567,2,19,16,14,35,adam,0.8639573987311339,10,linear_lr_dec
0.0012224959337222136,2,12,11,13,9,rmsp,0.5129425356910985,10,no_lr_sched
0.01,2,17,13,18,24,rmsp,0.5696607245669171,30,linear_lr_dec
0.01,2,13,15,13,13,rmsp,0.553402927799028,30,lr_step_power_scheduler
0.0006777386307904372,2,15,20,15,64,rmsp,0.8104514833683625,30,cosine_annealing_linear
0.0023500533853893653,2,18,15,19,40,adam,0.8266739801422962,10,lr_step_power_scheduler
0.008018763351932854,2,12,16,12,22,rmsp,0.5877957662577172,15,linear_lr_dec
0.005030230890082299,2,18,19,13,31,adam,0.5397613855571065,10,linear_lr_dec
0.008637013702203234,2,19,11,5,27,adam,0.6080908898654903,5,linear_lr_dec
0.006305283946144158,2,15,19,10,28,adam,0.7012225761985367,10,linear_lr_dec
0.005693990084021721,2,20,20,15,30,adam,0.5,5,no_lr_sched
0.01,2,5,16,8,64,rmsp,0.5,5,cosine_annealing_linear
0.01,2,20,7,18,21,adam,0.7177015143196881,15,no_lr_sched
0.01,2,18,12,16,63,rmsp,0.5,15,cosine_annealing_linear
0.006611943844743937,2,18,20,14,30,adam,0.6693772958180728,5,cosine_annealing_linear
0.006867147356038734,2,16,15,16,30,adam,0.5755442804749445,5,cosine_annealing_linear
0.0021850887439271182,2,20,11,6,10,rmsp,0.9,15,lr_step_power_scheduler
0.0072838405999173,2,14,19,14,51,adam,0.5,10,cosine_annealing_linear
0.007201306003502537,2,17,13,13,28,adam,0.5402375888579989,5,linear_lr_dec
0.006465020869036287,2,19,18,12,26,adam,0.5574792449704935,5,lr_step_power_scheduler
0.008951048137647036,2,6,18,16,48,rmsp,0.5763356169029643,10,cosine_annealing_linear
0.008846687362234493,2,12,8,15,60,rmsp,0.8180386374919932,15,linear_lr_dec
0.0009072648685244365,2,20,11,11,44,adam,0.8316724584548942,30,no_lr_sched
0.0029031772065106847,2,9,16,16,51,rmsp,0.5,30,lr_step_power_scheduler
0.008001832686237234,2,16,11,13,27,adam,0.623520928478932,10,linear_lr_dec
0.004674001056163218,2,15,18,6,38,adam,0.545534780839081,10,lr_step_power_scheduler
0.0032005940685610568,2,18,19,15,41,adam,0.591638724448823,15,cosine_annealing_linear
0.002506670324037628,2,15,5,7,31,adam,0.5430531545815772,10,linear_lr_dec
0.008685420675136711,3,10,19,9,10,rmsp,0.5260590005884461,15,cosine_annealing
0.0036978124028199558,2,17,6,12,48,adam,0.5190689781084846,5,cosine_annealing_linear
0.0016129478686124242,1,19,6,11,45,adam,0.7431754069298514,15,lr_step_power_scheduler
0.0012752014520042475,2,19,8,19,24,adam,0.7018439090982286,10,lr_step_power_scheduler
0.01,2,17,13,15,19,adam,0.5368437875946422,15,no_lr_sched
0.0013951616473557688,2,20,7,9,15,adam,0.5785873974837763,5,cosine_annealing_linear
0.01,2,15,12,16,47,adam,0.5377690818022534,15,linear_lr_dec
0.00032007720415988246,2,14,16,12,9,adam,0.5149027595606617,15,linear_lr_dec
0.0011040683183935719,2,20,11,13,38,adam,0.5680458897331347,10,cosine_annealing_linear
0.008697830197215324,2,12,19,16,23,rmsp,0.5278081743991848,30,lr_step_power_scheduler
0.0021543015158406184,2,11,16,5,45,rmsp,0.5363405913292145,10,lr_step_power_scheduler
0.005961275363349318,2,18,12,9,25,adam,0.5606745721794509,5,lr_step_power_scheduler
0.0005101402743769509,2,13,19,16,64,rmsp,0.5339570900357784,5,cosine_annealing_linear
0.006335037244250394,2,18,18,8,44,adam,0.5217570551596801,10,linear_lr_dec
0.0027284933110157126,2,17,15,7,39,adam,0.527645069908944,5,linear_lr_dec
0.005908399512889902,2,18,18,20,11,adam,0.887910114417894,5,cosine_annealing_linear
0.006183708451688744,2,17,12,11,14,adam,0.5785185270085438,15,cosine_annealing_linear
0.00836016150413369,2,18,18,13,34,adam,0.5439374303868986,15,lr_step_power_scheduler
0.009976923524677973,2,18,19,15,22,rmsp,0.5,15,cosine_annealing_linear
